year,month,Luxury,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,basement,yr_built,yr_renovated,lat,long
2015,2,0,3,1.5,2030,10075,1.0,0,0,A,1080,1,1961,0,47.4713,-122.197
2015,3,1,2,1.0,1250,4320,1.0,0,0,C,850,1,1911,0,47.6549,-122.352
2015,4,0,1,1.0,840,7203,1.5,-1,0,B,840,0,1949,0,47.4756,-122.301
2015,1,1,4,4.0,4930,22093,2.0,0,1,B,4930,0,2004,0,47.5874,-121.965
2015,3,1,4,2.5,2110,7291,2.0,0,0,C,2110,0,1977,0,47.6888,-122.201
2015,4,1,3,1.0,1220,5652,1.0,0,0,B,1220,0,1905,0,47.5767,-122.408
2015,4,0,3,1.0,1420,6000,1.0,0,0,B,1420,0,1941,0,47.4913,-122.336
2015,1,1,4,2.5,3240,11131,1.0,0,0,C,2080,1,1953,0,47.6182,-122.215
2015,2,0,4,2.5,1970,2601,2.0,0,0,B,1440,1,1999,0,47.5949,-122.308
2015,3,0,4,3.0,3210,27637,1.0,0,0,C,1610,1,1989,0,47.3493,-122.062
2015,3,1,3,1.0,1350,4800,1.5,0,0,B,1350,0,1928,0,47.5749,-122.412
2015,1,0,3,1.0,1380,10875,1.0,0,0,B,1380,0,1977,0,47.4653,-121.745
2015,5,1,3,2.0,1930,6000,1.0,0,0,B,1130,1,1956,0,47.6516,-122.375
2015,3,0,3,2.0,1210,7500,1.0,0,0,B,1210,0,1951,0,47.5294,-122.033
2015,4,1,2,1.0,1750,27637,1.0,0,0,C,1180,1,1973,0,47.5946,-122.006
2015,1,0,3,3.0,1920,7700,1.0,0,0,C,1320,1,1978,0,47.3213,-122.378
2015,2,0,3,1.0,1180,8400,1.0,0,0,B,1180,0,1951,0,47.7028,-122.295
2015,2,0,3,2.0,1360,15210,1.0,0,0,B,1360,0,1987,0,47.3657,-122.047
2015,1,0,2,1.0,960,8236,1.0,0,0,?,960,0,1948,0,47.4698,-122.166
2015,3,0,3,2.0,1930,6533,1.0,0,0,B,1230,1,1960,0,47.4883,-122.221
2015,2,1,3,1.5,1430,5200,1.0,0,1,C,1250,1,1940,0,47.6988,-122.387
2015,4,1,4,4.0,3190,17186,2.0,1,1,B,3190,0,1999,0,47.5115,-122.246
2015,3,1,4,2.5,2200,6967,2.0,0,0,B,2200,0,1986,0,47.7355,-122.202
2015,2,0,3,2.0,1510,8400,1.0,0,0,?,980,1,1979,0,47.4476,-121.771
2015,5,1,3,3.5,1876,1531,3.0,0,0,B,1876,0,2009,0,47.6864,-122.265
2015,2,1,4,3.0,2870,8625,1.0,0,1,C,1860,1,1959,0,47.7425,-122.289
2015,4,0,2,2.5,1240,705,2.0,0,0,B,1150,1,2009,0,47.5321,-122.073
2015,4,0,3,1.0,1250,9786,1.0,0,0,C,1250,0,1969,0,47.7622,-122.163
2015,1,0,3,1.5,1570,10824,2.0,0,0,B,1570,0,1908,0,47.54,-122.275
2015,5,0,5,2.5,2570,17234,1.0,0,0,B,1300,1,1959,0,47.7753,-122.355
2015,3,0,3,3.0,1580,4007,2.0,0,0,B,1580,0,2001,0,47.7367,-121.969
2015,4,1,3,2.5,2300,9752,2.0,0,1,B,2300,0,1968,2003,47.5825,-122.076
2015,4,0,3,2.0,1300,9644,1.0,0,0,B,1300,0,1994,0,47.3131,-121.998
2015,4,0,3,2.5,2340,10005,1.0,0,0,C,1460,1,1978,0,47.4431,-122.133
2015,3,1,4,2.0,2780,11000,1.0,0,0,B,1560,1,1964,0,47.595,-122.203
2015,1,0,4,2.5,2480,5100,2.0,0,0,B,2480,0,2007,0,47.7383,-121.969
2015,4,1,2,2.0,1990,6180,1.0,0,0,C,1010,1,1941,0,47.6792,-122.303
2015,1,0,2,1.0,1410,5000,1.0,0,1,C,940,1,1918,0,47.5531,-122.379
2015,4,0,2,2.0,1800,7191,1.0,0,1,C,990,1,1952,0,47.4828,-122.191
2015,4,0,3,2.0,2930,27637,2.0,0,0,B,2240,1,1990,0,47.3102,-122.042
2015,1,0,3,1.0,930,9900,1.5,0,0,C,930,0,1910,0,47.3745,-122.231
2015,2,0,3,2.5,2730,7372,2.0,0,0,B,2730,0,1998,0,47.2831,-122.346
2015,4,1,4,3.5,3100,15842,2.0,0,0,B,2400,1,1996,0,47.7466,-122.242
2015,4,1,3,2.0,1410,15120,1.0,0,0,C,1410,0,1950,0,47.5974,-122.195
2015,2,0,3,2.0,2350,12720,1.0,0,0,C,1180,1,1964,0,47.3594,-122.175
2015,5,1,6,3.0,4430,6440,2.0,0,1,B,2680,1,1964,2015,47.5462,-122.265
2015,2,1,4,2.0,1700,2350,1.0,0,0,B,850,1,1926,2014,47.6865,-122.366
2015,3,1,4,2.5,3100,7807,2.0,0,0,B,3100,0,2003,0,47.7151,-122.227
2015,3,0,3,2.0,1470,6018,1.0,0,0,B,1470,0,1987,0,47.6171,-122.044
2015,4,1,3,2.5,3050,6000,1.0,0,1,B,1720,1,1984,0,47.7701,-122.389
2015,3,0,2,1.0,940,4264,1.0,0,0,A,940,0,1949,0,47.5314,-122.378
2015,1,0,4,1.5,2150,23568,1.0,0,0,C,2150,0,1950,0,47.4522,-122.355
2015,5,1,3,2.0,2010,8072,1.0,0,0,C,2010,0,1974,0,47.6327,-122.097
2015,4,1,4,2.5,2640,3000,2.0,0,0,B,2080,1,1908,0,47.6313,-122.344
2015,4,1,3,2.5,2370,7916,2.0,0,0,B,2370,0,1990,0,47.528,-122.171
2015,4,0,2,1.5,1270,1282,2.0,0,0,B,1000,1,2006,0,47.5581,-122.363
2015,2,1,3,3.0,2830,6041,2.0,0,1,B,1840,1,1915,0,47.5694,-122.283
2015,2,0,3,2.0,1950,15037,1.0,0,0,B,1950,0,1989,0,47.6892,-121.913
2015,2,1,2,1.0,1370,10038,1.5,0,0,C,1370,0,1922,0,47.719,-122.339
2015,1,0,3,2.0,2300,27637,1.0,0,0,C,1310,1,1939,0,47.477,-122.292
2015,4,0,4,2.5,2460,5440,2.0,0,0,B,2460,0,2003,0,47.448,-122.121
2015,3,0,2,2.0,1440,9985,1.0,0,0,B,1440,0,2006,0,47.7217,-122.03
2015,3,0,3,2.0,1400,6750,1.0,0,0,B,1040,1,1975,0,47.717,-122.226
2015,2,0,2,1.0,1240,5500,1.5,0,0,B,1240,0,1921,0,47.5257,-122.263
2015,1,1,4,2.5,3260,6902,2.0,0,0,B,3260,0,2008,0,47.4829,-122.156
2015,1,0,6,4.5,3390,7200,2.0,0,0,B,2440,1,2007,0,47.5205,-122.288
2015,1,1,4,3.0,3680,27637,1.5,0,0,C,2320,1,1970,0,47.4703,-122.015
2015,1,1,4,2.5,2590,12600,2.0,0,0,B,2590,0,1979,0,47.5566,-122.162
2015,4,0,3,1.5,1370,10317,1.5,0,0,B,1370,0,1958,0,47.4731,-122.298
2015,1,0,4,0.0,2680,9928,1.0,0,0,C,1340,1,1974,0,47.5219,-122.052
2015,3,1,2,1.0,1100,2800,1.0,0,0,B,1100,0,1925,0,47.6361,-122.371
2015,3,0,4,2.5,2660,9030,1.0,0,0,C,1450,1,1977,0,47.4558,-122.212
2015,4,1,6,4.0,4210,6105,2.0,0,0,B,3280,1,2008,0,47.5211,-122.157
2015,1,0,3,3.0,1740,5639,1.0,0,1,B,1740,0,2010,0,47.1942,-121.977
2015,3,1,4,2.5,2680,5539,2.0,0,0,B,2680,0,2013,0,47.4759,-121.734
2015,3,0,2,1.0,1510,19874,1.0,0,0,B,1510,0,1951,0,47.4924,-122.34
2015,2,1,4,2.0,2220,7230,1.0,0,1,B,1280,1,1950,0,47.7065,-122.279
2015,4,1,3,2.0,2020,4800,1.0,0,0,C,1090,1,1926,0,47.6726,-122.294
2015,5,1,4,2.0,2020,6200,1.0,-1,0,C,1010,1,1948,0,47.7013,-122.35
2015,4,0,3,2.5,1650,2787,2.0,0,0,B,1650,0,2014,0,47.5336,-121.838
2015,4,1,3,3.5,1550,1280,2.0,0,0,B,1220,1,2013,0,47.6493,-122.384
2015,5,0,3,1.0,1010,7690,1.0,0,0,C,1010,0,1958,0,47.4501,-122.176
2015,4,1,3,3.5,3620,8072,2.0,0,0,B,2920,1,1999,0,47.5646,-122.127
2015,4,0,2,1.0,1190,5000,1.0,0,0,B,1190,0,1925,0,47.5717,-122.382
2015,2,0,4,2.0,1650,7276,1.0,0,0,B,1010,1,1977,0,47.7721,-122.206
2015,2,0,3,2.5,1920,4534,2.0,0,0,B,1920,0,1986,0,47.7144,-122.204
2015,4,1,3,3.0,2780,4000,2.0,0,1,A,1960,1,1904,0,47.6565,-122.355
2015,2,0,3,2.5,2370,4375,2.0,0,0,B,2370,0,2006,0,47.354,-121.999
2015,4,1,3,3.0,2300,12197,2.0,0,0,B,2300,0,1989,0,47.4369,-122.338
2015,3,0,4,2.5,2730,7506,2.0,0,0,C,2730,0,1987,0,47.4627,-122.152
2015,4,0,3,1.0,1400,9690,1.0,0,0,B,1400,0,1969,0,47.3201,-122.398
2015,3,1,3,2.5,1920,4480,2.0,0,1,B,1920,0,1949,1997,47.6472,-122.373
2015,3,1,4,3.0,2410,5650,1.5,0,0,A,2070,1,1909,0,47.5651,-122.391
2015,2,0,4,3.0,2580,6740,2.0,0,0,B,2580,0,1999,0,47.4296,-122.185
2015,3,0,3,1.0,1270,8925,1.0,0,0,A,1270,0,1955,0,47.5124,-122.165
2015,1,1,4,3.0,2730,4268,2.0,0,1,B,2730,0,2009,0,47.6397,-122.395
2015,5,1,3,2.0,1540,8400,1.5,0,0,B,1540,0,1902,0,47.6187,-122.295
2015,2,0,3,2.0,1500,8775,1.0,0,0,B,1390,1,1943,0,47.4809,-122.335
2015,3,1,4,3.5,2170,3672,2.0,0,0,B,2170,0,1905,1989,47.6828,-122.329
2015,5,0,4,3.0,2430,5502,2.0,0,0,B,2430,0,2002,0,47.356,-122.014
2015,3,0,4,2.0,1660,10757,1.0,0,0,B,1000,1,1980,0,47.5071,-122.194
2015,4,0,2,1.0,750,2786,1.0,0,0,A,750,0,1947,0,47.6892,-122.393
2015,3,1,2,1.0,860,4013,1.0,0,0,B,860,0,1925,0,47.6652,-122.338
2015,4,0,3,2.0,2190,6000,1.5,0,0,C,2190,0,1920,0,47.3063,-122.223
2015,4,0,3,2.5,1610,3516,2.0,0,0,B,1610,0,2006,0,47.4491,-122.188
2015,4,1,2,2.0,1450,15798,2.0,1,1,B,1230,1,1915,1978,47.4497,-122.375
2015,3,1,4,2.5,2240,27637,2.0,0,0,B,2240,0,1988,0,47.687,-122.047
2015,4,0,4,2.5,1930,6957,2.0,0,0,B,1930,0,1995,0,47.4309,-122.191
2015,3,1,5,3.5,3080,13394,1.0,0,1,C,2230,1,1968,0,47.6651,-122.19
2015,3,0,4,1.0,1100,7110,1.0,0,0,C,880,1,1907,0,47.3858,-122.227
2015,1,0,4,2.5,2200,9351,1.0,0,0,A,1290,1,1962,0,47.7448,-122.333
2015,2,0,1,1.0,710,6060,1.0,0,0,C,710,0,1916,0,47.5621,-122.283
2015,4,1,4,2.5,2390,27637,2.0,0,0,B,2390,0,1989,0,47.7066,-122.08
2015,3,0,3,1.0,1490,15850,1.0,0,0,B,1490,0,1946,0,47.7411,-122.347
2015,4,1,4,3.5,3170,4000,2.0,0,0,B,2340,1,1999,0,47.6265,-122.298
2015,3,0,3,1.5,1630,11662,1.0,0,0,B,1630,0,1943,1963,47.4455,-122.278
2015,4,1,2,2.0,1370,3125,1.0,0,0,B,1090,1,1950,0,47.6492,-122.391
2015,4,0,4,0.0,2360,7650,1.0,0,0,B,1640,1,1963,0,47.75,-122.292
2015,2,1,5,3.0,3480,6625,2.0,0,0,B,3480,0,2012,0,47.4815,-122.153
2015,2,1,3,2.5,2970,23100,1.0,-1,0,B,1510,1,1967,0,47.7735,-122.133
2015,2,0,3,2.5,2329,5720,2.0,0,0,B,2329,0,2010,0,47.362,-122.2
2015,1,1,6,2.5,2660,13579,2.0,0,0,B,2660,0,1937,1990,47.7142,-122.286
2015,3,1,3,2.0,1230,6802,1.5,0,0,B,1230,0,1940,0,47.6712,-122.279
2015,4,1,3,1.0,2030,4080,1.5,0,0,C,1840,1,1908,0,47.6765,-122.308
2015,3,0,2,2.0,1250,1178,2.0,0,0,B,980,1,1996,0,47.5426,-122.387
2015,5,0,3,2.5,1250,811,3.0,0,0,B,1250,0,2014,0,47.5419,-122.388
2015,4,1,4,2.5,2750,13950,1.0,-1,1,C,1380,1,1948,0,47.4938,-122.364
2015,2,0,4,2.5,1960,14834,1.0,0,0,C,1330,1,1976,0,47.7434,-122.095
2015,4,1,3,3.0,1710,9448,1.0,0,0,B,1010,1,1947,0,47.6693,-122.267
2015,1,0,3,1.0,1250,9775,1.0,0,0,B,1250,0,1971,0,47.4474,-121.771
2015,4,1,3,1.0,1440,2618,1.5,0,0,C,1440,0,1906,0,47.6582,-122.336
2015,5,0,5,3.5,4240,27637,2.0,0,0,B,3410,1,1980,0,47.6472,-122.017
2015,1,0,3,2.0,1720,8145,2.0,0,0,A,1720,0,1949,0,47.7393,-122.325
2015,2,0,3,1.0,1410,7419,1.0,-1,0,B,1050,1,1969,0,47.534,-122.173
2015,3,1,4,3.5,3260,5000,2.0,0,0,A,2630,1,1937,0,47.6598,-122.273
2015,1,1,4,2.5,2300,11165,2.0,0,0,C,2300,0,1979,0,47.5794,-122.118
2015,2,0,3,1.0,1050,6240,1.0,0,0,A,1050,0,1948,0,47.4933,-122.338
2015,2,1,3,2.0,2650,5512,2.0,0,0,B,2250,1,1984,0,47.6265,-122.295
2015,2,1,4,3.5,2950,3737,2.0,0,0,B,2270,1,2012,0,47.5313,-122.074
2015,1,0,4,2.0,1820,22043,2.5,0,0,C,1820,0,1918,0,47.7606,-122.28
2015,3,1,3,2.5,3110,27637,2.0,0,0,B,2430,1,1995,0,47.3879,-122.002
2015,3,0,2,1.0,1140,8147,1.0,0,0,B,1140,0,1958,0,47.7278,-122.289
2015,4,1,4,2.0,2460,5750,1.5,0,1,A,1620,1,1919,0,47.5601,-122.378
2015,3,0,3,2.5,2190,5071,2.0,0,0,B,2190,0,2004,0,47.3506,-122.04
2015,3,0,4,2.5,2150,4000,2.0,0,0,B,2150,0,2010,0,47.3655,-122.018
2015,2,0,4,2.5,2430,9103,2.0,0,0,B,2430,0,1990,0,47.2939,-122.368
2015,4,0,3,2.0,1900,27637,1.0,0,0,B,1900,0,1987,0,47.3041,-122.066
2015,1,1,3,2.0,1460,2800,2.0,0,0,B,1460,0,1928,0,47.6779,-122.371
2015,4,1,2,1.5,1440,27637,1.0,0,0,C,1140,1,1956,0,47.7608,-122.118
2015,4,0,5,3.0,2560,5445,1.5,0,0,C,1760,1,1927,0,47.5502,-122.311
2015,3,0,3,2.0,1360,6685,1.0,0,0,B,1360,0,1952,0,47.7365,-122.324
2015,4,1,4,4.0,3450,4940,2.0,0,0,B,2570,1,2006,0,47.692,-122.338
2015,1,0,3,2.0,1230,1441,2.0,0,0,B,1010,1,2004,0,47.5626,-122.382
2015,2,0,2,1.5,1190,1236,3.0,0,0,B,1190,0,2005,0,47.7274,-122.357
2015,4,0,4,2.5,3040,6000,2.0,0,0,B,3040,0,2007,0,47.3473,-122.03
2015,4,0,4,2.0,1460,9750,1.0,0,0,C,1460,0,1967,0,47.6205,-122.102
2015,2,0,3,1.5,1330,7125,2.0,0,0,B,1330,0,1968,0,47.7308,-122.194
2015,1,0,4,2.0,1820,9824,1.0,0,0,A,1820,0,1968,0,47.3833,-122.093
2015,2,0,3,2.5,1690,1310,2.0,-1,0,B,1140,1,2004,0,47.5404,-122.387
2015,3,0,4,3.0,2310,7350,1.0,0,0,B,1670,1,1989,0,47.7505,-122.182
2015,3,0,4,2.5,2040,16200,2.0,0,0,B,2040,0,1997,0,47.7366,-121.958
2015,4,0,3,1.0,890,6488,1.5,0,0,B,890,0,1928,0,47.7087,-121.352
2015,4,0,3,1.0,1190,27637,1.5,0,0,A,1190,0,1935,0,47.365,-122.462
2015,1,1,3,2.0,1760,16928,1.0,0,0,B,1760,0,1953,0,47.6363,-122.202
2015,4,0,3,2.0,1630,10001,1.0,0,0,C,1100,1,1977,0,47.3605,-122.12
2015,4,0,3,1.0,1620,13803,1.0,0,0,C,1620,0,1969,0,47.3631,-122.028
2015,4,1,5,4.0,4590,11265,2.0,0,0,C,3450,1,1927,0,47.6389,-122.288
2015,3,1,3,1.0,1410,9656,1.0,0,0,B,960,1,1953,0,47.6354,-122.208
2015,3,0,4,3.0,2060,8100,1.0,0,0,C,1310,1,1988,0,47.3581,-122.317
2015,4,1,3,2.5,1740,1280,3.0,0,1,B,1740,0,2008,0,47.589,-122.387
2015,2,1,3,2.0,2510,5200,1.0,0,0,A,1470,1,1925,0,47.5631,-122.366
2015,3,0,1,1.0,900,4368,1.0,0,0,A,900,0,1915,1950,47.2107,-121.99
2015,4,0,5,2.5,2400,4548,2.0,0,0,B,2400,0,2003,0,47.371,-122.127
2015,3,0,3,2.5,1720,9435,1.0,0,0,C,1220,1,1978,0,47.2979,-122.377
2015,4,0,3,2.0,1710,10959,1.0,0,0,C,1030,1,1981,0,47.697,-122.199
2015,2,0,2,1.0,600,6120,1.0,0,0,B,600,0,1943,0,47.4997,-122.317
2015,3,1,3,3.5,2230,5460,1.0,0,1,C,1430,1,1977,0,47.53,-122.388
2015,5,1,5,1.0,2010,5210,1.5,0,0,B,1890,1,1927,0,47.6501,-122.37
2015,4,1,5,2.5,2810,14207,1.0,0,1,B,1540,1,1979,0,47.5742,-122.11
2015,4,1,3,2.0,1740,4400,1.5,0,0,B,1740,0,1903,0,47.6115,-122.292
2015,4,0,3,1.0,1150,18200,1.0,0,0,A,1150,0,1959,0,47.4262,-122.187
2015,2,0,3,2.0,1200,8631,1.0,-1,0,B,1200,0,1959,0,47.3864,-122.308
2015,3,1,4,2.5,1950,6000,1.0,0,0,B,1350,1,1961,0,47.6909,-122.301
2015,4,1,4,2.5,1890,4300,1.5,0,0,B,1350,1,1918,0,47.6649,-122.337
2015,4,0,3,2.0,1410,2052,2.0,0,0,B,1410,0,2014,0,47.5171,-122.347
2015,2,0,3,2.0,1760,8025,1.0,-1,0,C,1230,1,1976,0,47.7287,-122.192
2015,1,1,4,3.0,2830,8126,2.0,0,0,B,2830,0,2005,0,47.4863,-122.14
2015,3,1,4,2.5,2880,9202,1.0,0,0,B,1780,1,1977,0,47.6658,-122.139
2015,4,0,3,1.0,1120,7320,1.0,0,0,C,1120,0,1954,0,47.5103,-122.382
2015,4,0,3,2.0,1100,10005,1.0,0,0,A,1100,0,1964,0,47.5374,-122.173
2015,3,0,4,2.5,2130,4028,2.0,0,0,B,2130,0,2014,0,47.5108,-122.363
2015,5,1,4,2.0,2170,4600,1.0,0,0,B,1270,1,1950,0,47.6894,-122.384
2015,2,1,6,3.0,3360,27637,1.0,0,0,A,2040,1,1962,0,47.715,-122.121
2015,1,1,3,3.5,1630,1329,2.0,-1,0,B,1360,1,2000,0,47.6159,-122.306
2015,1,0,2,1.5,870,747,2.0,0,0,B,800,1,2004,0,47.6967,-122.342
2015,3,1,4,3.0,2000,5304,1.5,0,0,C,2000,0,1947,0,47.6762,-122.285
2015,5,0,4,2.0,1830,12540,1.0,0,0,C,1130,1,1958,0,47.3348,-122.324
2015,4,0,4,2.0,2190,11625,1.0,0,0,C,2020,1,1956,0,47.4979,-122.363
2015,2,1,2,1.0,1060,4228,1.0,0,0,B,860,1,1906,0,47.6231,-122.293
2015,3,1,4,2.0,2530,10800,1.0,0,0,A,1350,1,1954,0,47.5705,-122.225
2015,4,1,4,3.5,3500,5960,2.0,0,0,B,3500,0,2010,0,47.6944,-122.022
2015,5,0,3,2.5,1620,7772,2.0,0,0,C,1620,0,1988,0,47.3521,-122.302
2015,3,0,3,2.5,1520,1488,3.0,0,0,B,1520,0,2006,0,47.7337,-122.309
2015,3,0,4,2.5,1850,9911,1.0,0,0,C,1850,0,1957,0,47.6019,-122.116
2015,1,1,7,2.5,1370,1007,3.0,0,0,B,1330,1,2009,0,47.6682,-122.361
2015,2,1,2,1.0,1150,6000,1.0,0,1,C,710,1,1921,0,47.6841,-122.213
2015,3,0,3,3.5,1130,1449,3.0,0,0,B,1130,0,2005,0,47.6968,-122.348
2015,4,1,3,1.5,1940,3570,2.0,0,0,C,1740,1,1916,0,47.6618,-122.325
2015,2,1,4,2.5,3140,8455,2.0,0,0,B,3140,0,2003,0,47.4866,-122.147
2015,2,0,3,3.0,1780,15114,1.0,0,0,B,1080,1,1980,0,47.258,-122.305
2015,3,1,3,2.5,2950,15207,1.0,0,0,C,2070,1,1966,0,47.5571,-122.216
2015,4,0,3,2.5,1400,7629,1.0,0,0,B,1120,1,1988,0,47.3788,-122.179
2015,5,1,4,2.0,1400,4690,1.5,0,0,C,1400,0,1945,0,47.6826,-122.378
2015,4,1,4,2.5,2620,27637,1.0,0,0,B,1820,1,1952,0,47.4662,-122.453
2015,2,1,4,3.5,3290,5559,1.5,0,0,B,2290,1,1906,2004,47.6788,-122.346
2015,2,0,4,2.5,2320,10079,2.0,0,0,B,2320,0,1994,0,47.3828,-122.026
2015,4,1,3,2.0,3190,27637,2.0,0,0,B,3190,0,1994,0,47.2737,-122.015
2015,5,0,3,2.5,2150,14092,2.0,0,0,B,2150,0,1991,0,47.4621,-122.129
2015,4,1,3,2.0,3000,22040,2.0,0,1,C,2470,1,1942,0,47.7745,-122.368
2015,1,0,4,3.0,2390,9968,1.0,0,0,C,1390,1,1989,0,47.3706,-122.056
2015,3,1,4,2.5,2790,6538,2.0,0,0,B,2790,0,2003,0,47.5349,-122.066
2015,5,0,3,2.0,1810,7200,1.0,0,0,A,1030,1,1959,0,47.4993,-122.364
2015,3,0,3,1.0,1250,27637,1.0,0,0,B,1250,0,1975,0,47.5956,-122.009
2015,1,0,3,2.5,1570,9500,1.0,0,0,C,1070,1,1977,0,47.6843,-122.185
2015,1,0,4,2.0,2130,8400,1.0,0,0,B,1350,1,1962,0,47.4133,-122.209
2015,2,1,3,1.0,1270,6500,1.0,0,0,C,1270,0,1956,0,47.6874,-122.214
2015,4,0,2,1.0,1010,3916,1.0,0,1,C,810,1,1918,0,47.5728,-122.306
2015,3,1,4,2.5,2310,5362,2.0,0,1,C,2010,1,1928,0,47.6044,-122.284
2015,4,1,4,3.0,2680,15438,2.0,0,1,B,2680,0,1902,1956,47.6109,-122.226
2015,3,0,4,2.5,1610,4568,2.0,0,0,B,1610,0,2006,0,47.3351,-122.289
2015,1,0,3,2.5,1760,27637,2.0,0,0,B,1760,0,1984,0,47.5124,-121.866
2015,1,1,3,2.5,2330,27637,2.0,0,0,B,2330,0,1983,2001,47.4787,-121.723
2015,3,1,5,3.5,3090,7069,2.0,0,0,B,3090,0,2012,0,47.5114,-122.196
2015,4,0,4,3.0,2430,7242,2.0,0,0,B,2430,0,2003,0,47.3533,-122.015
2015,4,0,2,2.0,1350,2560,1.0,0,0,C,1350,0,1974,0,47.6338,-122.106
2015,4,0,3,2.5,2014,4500,2.0,0,0,B,2014,0,2005,0,47.3371,-122.256
2015,3,0,5,2.5,2740,5460,2.0,0,0,B,2740,0,2005,0,47.4042,-122.204
2015,4,1,5,4.0,4570,10194,2.0,0,0,B,4570,0,2006,0,47.718,-122.161
2015,1,0,4,2.5,2070,3808,2.0,0,0,B,2070,0,2003,0,47.4498,-122.12
2015,3,0,2,2.5,1180,2090,2.0,0,0,B,1180,0,2004,0,47.6032,-122.31
2015,4,1,4,3.0,3320,8653,2.0,0,0,B,3320,0,2014,0,47.7521,-122.334
2015,2,0,3,2.5,2740,7980,2.0,0,0,C,2740,0,1964,0,47.473,-122.3
2015,2,1,4,4.0,3790,8797,2.0,0,0,B,3290,1,2006,0,47.6351,-122.236
2015,4,1,3,2.0,1500,13891,1.0,0,0,C,1500,0,1951,0,47.5866,-122.175
2015,1,0,3,1.0,1050,6000,1.0,0,0,B,1050,0,1952,0,47.5709,-122.401
2015,5,0,3,2.0,1430,9857,1.0,0,1,C,1140,1,1980,0,47.4964,-121.771
2015,4,1,2,1.0,1080,4000,1.0,0,0,B,1080,0,1940,0,47.6902,-122.387
2015,3,1,2,1.0,870,4280,1.0,0,1,C,870,0,1921,0,47.6697,-122.29
2015,1,0,2,1.0,750,4000,1.0,0,0,?,750,0,1933,0,47.54,-122.32
2015,3,0,4,1.0,1190,7920,1.0,0,0,B,890,1,1951,0,47.5305,-122.371
2015,1,0,5,3.5,2610,3642,2.0,0,0,B,2080,1,2005,0,47.535,-122.284
2015,2,0,3,1.0,1300,10125,1.0,0,0,C,1300,0,1959,0,47.2921,-122.215
2015,1,0,4,1.0,1870,14703,1.5,0,0,B,1090,1,1928,0,47.5274,-122.281
2015,4,0,4,3.0,2490,5706,2.0,0,0,B,2490,0,2005,0,47.3509,-122.165
2015,4,1,4,2.5,2360,9600,1.0,0,1,B,1630,1,1973,0,47.5889,-122.249
2015,1,0,3,1.0,1280,9775,1.0,0,0,B,1280,0,1964,0,47.3262,-122.334
2015,1,0,2,2.5,1290,1334,3.0,0,0,B,1290,0,2007,0,47.6719,-122.382
2015,5,0,3,2.0,1470,7694,1.0,0,0,C,1470,0,1992,0,47.3539,-122.054
2015,3,1,3,3.5,2200,7440,2.0,0,0,C,1710,1,1947,0,47.5409,-122.268
2015,1,1,4,2.0,1580,3635,1.0,0,0,C,790,1,1910,0,47.6795,-122.371
2015,3,0,4,2.0,1730,9139,2.0,0,0,B,1730,0,1957,0,47.7181,-122.316
2015,4,0,4,2.0,1490,10000,1.0,0,0,C,1100,1,1969,0,47.3099,-122.379
2015,5,1,4,1.0,1610,2982,1.5,0,0,C,1610,0,1925,0,47.587,-122.294
2015,2,1,6,3.5,3830,27637,2.0,0,0,B,3830,0,1995,0,47.4574,-122.003
2015,2,0,3,2.5,1840,9781,2.0,0,0,B,1840,0,1989,0,47.7347,-121.976
2015,2,1,4,2.5,1780,11130,1.0,0,0,A,1780,0,1962,0,47.5931,-122.178
2015,4,1,2,2.0,1540,9714,2.0,0,0,B,1540,0,2008,0,47.7628,-122.359
2015,4,0,4,2.5,3630,7482,2.0,0,0,B,3630,0,2008,0,47.4565,-122.287
2015,3,0,2,1.0,760,7114,1.0,0,0,B,760,0,1946,0,47.7005,-122.352
2015,2,1,3,1.5,1480,2700,1.5,0,0,B,1480,0,1928,0,47.623,-122.304
2015,1,0,3,2.0,1200,8034,1.0,0,0,A,1200,0,1975,0,47.4135,-122.18
2015,2,0,4,2.0,2190,9752,1.0,0,0,B,2190,0,1964,0,47.7108,-122.239
2015,2,0,4,2.5,2150,8165,1.0,0,0,B,1430,1,1957,0,47.773,-122.371
2015,3,1,3,2.5,2120,5277,2.0,0,0,B,2120,0,2005,0,47.6811,-122.034
2015,4,1,3,2.5,1410,1250,2.0,0,0,B,1140,1,2010,0,47.6515,-122.375
2015,3,1,5,2.5,3150,27637,2.0,0,0,C,3150,0,1969,0,47.6387,-122.177
2015,2,0,3,2.0,2400,14012,1.0,0,0,B,2400,0,1971,0,47.3371,-122.325
2015,1,1,4,3.5,3910,7500,2.0,0,0,B,3910,0,2006,0,47.6527,-122.198
2015,3,1,4,0.0,2980,10459,2.0,0,0,B,2980,0,2001,0,47.7354,-121.974
2015,2,0,1,1.0,520,12981,1.0,0,0,A,520,0,1920,0,47.2082,-121.995
2015,5,1,3,2.0,940,5000,1.0,0,0,B,880,1,1941,0,47.6771,-122.398
2015,4,1,6,3.0,2960,5000,1.0,-1,0,B,1790,1,1968,0,47.6971,-122.341
2015,3,1,3,2.5,4090,16972,2.0,0,1,B,3590,1,2007,0,47.7258,-122.37
2015,4,1,4,3.0,3100,14568,2.0,0,0,B,3100,0,1995,0,47.7302,-121.974
2015,2,1,3,2.5,2730,7136,2.0,0,0,B,2730,0,2012,0,47.3938,-122.321
